ugyfel,number_of_visits,min_date_diff,avg_date_diff,max_date_diff
12807,12,2,30.9,109
10306,12,0,30.9,92
17311,12,4,30.9,114
14859,10,0,30.9,99
1441,11,3,30.9,54
2142,10,2,30.9,92
6511,11,4,30.9,73
7671,12,2,30.9,109
13137,12,2,30.9,93
201,9,7,30.9,58
13723,12,1,30.9,81
16842,11,1,30.9,126
317,12,3,30.9,97
11012,11,7,30.9,138
18244,12,4,30.9,130
3036,11,3,30.9,106
7737,11,5,30.9,65
6205,11,0,30.9,68
14328,11,1,30.9,122
16687,11,5,30.9,78
18066,12,4,30.9,135
11639,12,1,30.9,116
10105,11,8,30.9,69
3983,12,1,30.9,58
13835,11,3,30.9,74
12443,10,1,30.9,111
18693,11,1,30.9,83
10200,12,2,31,176
5599,10,12,31,80
17195,12,4,31,116
18737,12,3,31,111
16171,11,1,31,97
14992,10,2,31,86
7434,11,2,31,104
4912,12,2,31,93
8673,12,5,31,95
11362,12,0,31,107
14493,8,6,31,105
10707,12,0,31,69
14754,11,5,31,81
17553,11,4,31,63
19444,12,1,31,91
16574,11,2,31,89
9929,9,9,31,85
2852,10,1,31,118
7730,11,2,31,68
5987,11,1,31,110
17594,9,3,31,102
13496,12,1,31,113
12687,12,1,31,94
9111,11,2,31,119
15476,12,7,31,46
14802,10,4,31,100
19434,9,4,31,83
13214,12,2,31,79
8214,9,9,31,94
9768,8,9,31,49
7840,11,2,31,79
2081,12,2,31,101
17146,9,4,31,74
16281,11,9,31,84
9728,11,0,31,93
13543,12,1,31,98
2784,11,0,31,70
1350,10,1,31,70
1354,11,7,31,106
810,12,2,31,85
17700,12,2,31,152
12146,11,2,31,64
1946,12,3,31,80
9422,9,0,31,102
7155,10,2,31.1,84
12266,12,7,31.1,112
15080,12,12,31.1,57
4079,12,5,31.1,78
11129,12,3,31.1,145
10284,12,7,31.1,128
18967,11,8,31.1,69
831,12,1,31.1,86
6130,10,1,31.1,86
19522,11,3,31.1,76
1150,12,0,31.1,123
6373,12,0,31.1,226
15832,7,8,31.1,56
16359,12,6,31.1,97
16883,12,2,31.1,96
12078,12,2,31.1,90
16935,11,3,31.1,98
622,11,0,31.1,77
10546,10,7,31.1,88
3794,11,1,31.1,166
15854,12,2,31.1,94
619,11,5,31.1,76
12616,12,4,31.1,64
13260,12,3,31.1,160
17350,12,0,31.1,88
386,12,2,31.1,98
16665,12,1,31.1,74
6488,10,2,31.1,95
4216,9,6,31.1,89
5495,11,7,31.1,122
16410,10,9,31.1,64
16150,12,0,31.1,118
3234,12,3,31.1,101
17051,12,2,31.1,115
19287,12,0,31.1,131
13383,11,2,31.1,84
5771,10,5,31.1,117
3028,12,2,31.2,97
3538,12,2,31.2,73
10613,10,0,31.2,121
17759,12,1,31.2,188
4664,10,7,31.2,92
14597,11,1,31.2,105
15449,11,4,31.2,120
565,12,0,31.2,118
3686,11,7,31.2,86
14115,10,2,31.2,91
3866,11,0,31.2,104
2649,10,1,31.2,163
2380,11,7,31.2,109
8634,12,2,31.2,134
10772,12,4,31.2,73
8802,11,2,31.2,96
5789,12,2,31.2,115
9209,12,5,31.2,104
2076,12,1,31.2,93
4329,10,9,31.2,53
17272,11,1,31.2,97
6484,12,0,31.2,68
18562,10,3,31.2,104
33,11,6,31.2,71
5718,10,3,31.2,145
6372,12,3,31.2,84
15019,12,1,31.2,144
3235,11,3,31.2,127
4823,12,7,31.2,138
6039,12,4,31.2,92
15665,11,7,31.2,88
3575,12,1,31.2,167
14632,11,1,31.3,92
16132,11,4,31.3,68
19597,12,3,31.3,62
12122,12,1,31.3,115
2312,12,3,31.3,178
15724,12,0,31.3,108
9882,11,0,31.3,142
16421,10,11,31.3,65
6812,12,4,31.3,103
14718,11,6,31.3,95
3363,10,0,31.3,74
1210,11,6,31.3,66
757,11,5,31.3,71
1261,12,8,31.3,63
1409,11,2,31.3,69
4256,11,0,31.3,127
18803,9,1,31.3,160
12854,10,9,31.3,122
16319,12,3,31.3,70
3862,10,0,31.3,92
13596,10,1,31.3,103
11327,12,2,31.3,77
3986,12,8,31.3,108
7827,9,3,31.3,97
10979,12,1,31.3,133
595,12,8,31.3,91
12408,12,6,31.3,68
1923,12,2,31.3,79
19383,12,1,31.3,99
11240,12,2,31.3,132
16761,11,0,31.3,84
17054,11,1,31.3,102
18331,12,1,31.3,76
6509,12,5,31.3,95
5576,12,2,31.3,101
16079,11,5,31.3,66
436,9,9,31.3,61
6762,11,2,31.3,101
1880,10,4,31.3,69
1494,12,2,31.3,96
15754,11,4,31.3,90
9859,12,2,31.3,107
14482,11,6,31.3,73
19413,12,1,31.3,85
9280,10,14,31.3,53
16265,12,2,31.3,108
12362,10,9,31.3,79
11052,12,0,31.3,127
8643,12,5,31.3,76
1654,12,1,31.4,66
17037,12,2,31.4,121
15044,11,5,31.4,116
7740,12,0,31.4,68
19279,10,0,31.4,157
9210,11,1,31.4,137
16677,11,4,31.4,82
16457,12,8,31.4,115
9490,12,4,31.4,93
15487,11,0,31.4,136
1279,11,3,31.4,59
11832,12,1,31.4,125
4286,11,4,31.4,76
4512,10,1,31.4,112
2639,12,4,31.4,175
7281,11,0,31.4,102
19098,11,0,31.4,160
959,12,1,31.4,72
13039,12,1,31.4,128
3770,12,1,31.4,89
332,12,5,31.4,65
10211,11,8,31.4,54
12376,9,5,31.4,88
14629,12,10,31.4,94
14248,11,3,31.4,84
8779,11,3,31.4,98
11710,11,2,31.4,75
11916,12,0,31.4,96
2261,11,2,31.4,94
19662,11,2,31.4,75
14764,11,1,31.4,114
2788,11,3,31.5,66
10875,11,10,31.5,57
650,11,7,31.5,66
8689,11,3,31.5,119
11758,11,8,31.5,81
17509,12,1,31.5,70
594,12,1,31.5,189
13866,11,4,31.5,123
8893,11,2,31.5,104
8456,12,0,31.5,90
15296,10,3,31.5,109
8396,12,4,31.5,94
14906,8,10,31.5,121
4870,12,5,31.5,73
10624,12,2,31.5,128
3511,11,1,31.5,150
12301,11,7,31.5,64
2995,11,3,31.5,106
1834,11,6,31.5,72
9148,10,5,31.5,66
18117,11,1,31.5,76
5683,10,1,31.5,83
8018,12,5,31.5,98
5497,11,3,31.5,95
5464,11,3,31.5,70
6985,11,5,31.5,102
1386,12,3,31.5,106
5393,12,3,31.5,70
18600,11,0,31.5,80
5288,10,2,31.5,100
5271,11,4,31.5,132
14798,10,0,31.5,72
15815,11,4,31.5,62
10089,12,0,31.5,85
5118,10,2,31.5,114
9880,6,3,31.5,64
15897,11,1,31.5,103
9991,12,3,31.5,135
4952,8,0,31.5,106
3140,12,1,31.5,115
13404,12,2,31.5,93
12864,12,0,31.6,87
13058,11,1,31.6,129
7358,10,0,31.6,70
15415,8,1,31.6,60
15715,11,2,31.6,165
11456,12,2,31.6,78
3908,12,2,31.6,98
5199,12,3,31.6,90
11638,12,1,31.6,106
13829,11,2,31.6,87
14949,11,3,31.6,110
4754,12,0,31.6,94
8788,11,3,31.6,90
7505,11,8,31.6,116
16929,11,1,31.6,108
11694,10,2,31.6,153
10024,10,1,31.6,157
5695,11,0,31.6,145
10731,10,0,31.6,105
12120,12,1,31.6,134
14694,8,3,31.6,129
11256,10,0,31.6,76
17995,11,1,31.6,79
500,12,2,31.6,224
12316,9,2,31.6,133
11162,12,11,31.6,102
13680,7,1,31.6,97
3154,12,4,31.6,133
5128,10,1,31.6,164
1283,12,2,31.6,138
17121,11,8,31.6,98
8828,12,4,31.7,82
8829,11,1,31.7,108
15220,12,1,31.7,95
1712,12,1,31.7,83
13753,11,6,31.7,92
2125,9,1,31.7,85
14032,12,4,31.7,116
16662,11,7,31.7,74
10441,11,1,31.7,162
8524,12,3,31.7,81
19087,12,5,31.7,82
10565,11,3,31.7,110
13151,12,6,31.7,63
2566,11,3,31.7,97
15122,12,0,31.7,109
14518,11,0,31.7,81
13705,12,2,31.7,111
13559,11,2,31.7,69
1300,12,2,31.7,67
2826,10,2,31.7,100
17496,11,1,31.7,101
7677,10,2,31.7,116
16180,10,1,31.7,89
953,10,1,31.7,74
840,10,4,31.7,80
9406,11,2,31.7,147
9653,11,0,31.7,77
6371,12,3,31.7,91
14075,6,8,31.7,81
6761,12,3,31.7,81
16229,11,0,31.7,88
12,11,2,31.7,76
15556,12,1,31.7,190
760,12,0,31.7,85
7571,12,0,31.7,117
11210,12,3,31.8,123
15780,12,4,31.8,83
13235,12,3,31.8,157
7989,12,10,31.8,74
11124,11,3,31.8,82
11705,11,1,31.8,61
14926,11,5,31.8,86
1375,12,4,31.8,85
16102,12,1,31.8,84
8114,12,1,31.8,73
18280,12,1,31.8,141
4049,10,4,31.8,66
10330,10,1,31.8,82
16693,12,0,31.8,96
407,11,3,31.8,123
18844,12,1,31.8,115
4635,10,7,31.8,81
6673,11,2,31.8,133
12045,12,1,31.8,78
415,12,1,31.8,121
11187,11,0,31.8,99
19931,12,1,31.8,85
18232,10,2,31.8,89
10608,12,0,31.8,131
18926,10,12,31.8,59
11346,11,11,31.8,79
5016,12,5,31.8,89
3254,9,1,31.8,88
1551,12,3,31.8,149
11365,12,2,31.8,71
1567,12,1,31.8,88
2908,8,4,31.8,82
17953,12,1,31.8,105
2333,12,2,31.8,120
6128,12,0,31.8,96
3641,12,1,31.8,112
14476,12,3,31.8,137
11351,11,1,31.8,138
14890,9,3,31.8,106
8613,9,1,31.8,77
14977,12,4,31.8,120
10423,12,4,31.8,124
9583,12,3,31.8,97
9489,10,1,31.8,90
7338,12,4,31.9,70
12507,10,2,31.9,111
8615,11,2,31.9,87
17233,10,1,31.9,71
15101,11,0,31.9,101
14458,11,3,31.9,84
1752,10,7,31.9,74
15983,12,3,31.9,99
5473,11,5,31.9,110
16915,10,4,31.9,84
4257,10,8,31.9,131
8398,10,1,31.9,138
1273,12,5,31.9,119
19193,10,7,31.9,92
2387,11,6,31.9,66
19010,12,2,31.9,82
8523,10,0,31.9,98
17114,11,1,31.9,92
15710,11,1,31.9,103
6456,12,2,31.9,104
3307,10,8,31.9,72
14747,11,0,31.9,101
9080,12,2,31.9,136
18242,9,1,31.9,79
13395,11,5,31.9,132
9139,12,2,31.9,82
15384,10,0,31.9,55
8252,12,3,31.9,112
10456,10,4,31.9,85
12639,11,3,31.9,124
16671,11,7,31.9,94
2439,10,1,31.9,95
4518,11,2,31.9,101
4738,11,9,31.9,57
11074,12,1,31.9,92
1351,11,3,31.9,76
13811,12,1,32,99
14031,10,4,32,91
9840,10,3,32,99
8292,12,5,32,98
1882,12,1,32,98
9730,11,6,32,104
1883,9,2,32,86
8608,12,1,32,70
5948,7,3,32,68
14872,11,0,32,116
17908,11,5,32,83
11404,12,5,32,80
14341,9,4,32,79
12248,11,1,32,82
4082,11,0,32,65
8453,11,4,32,67
2805,9,0,32,99
17543,9,1,32,90
7046,11,1,32,88
13914,10,2,32,63
5347,9,2,32,86
3856,11,0,32,91
3584,10,3,32,95
10072,9,1,32,98
4156,6,2,32,101
12792,12,2,32,128
737,9,0,32,125
14950,11,3,32,88
11570,12,5,32,62
16331,10,5,32,69
14410,12,1,32,100
12636,12,2,32,82
7556,12,1,32,153
14983,10,5,32,111
17133,12,12,32,65
5840,11,6,32,66
5181,10,4,32,102
16048,12,0,32,121
8576,11,5,32,123
398,11,0,32.1,86
11198,11,6,32.1,67
19320,10,1,32.1,81
862,12,3,32.1,108
12725,10,1,32.1,113
14537,10,1,32.1,58
6132,10,1,32.1,72
5661,11,12,32.1,114
19057,11,8,32.1,100
6783,10,5,32.1,68
4865,12,3,32.1,94
1405,12,3,32.1,79
7088,10,1,32.1,112
6141,11,3,32.1,97
14048,10,3,32.1,117
2866,10,1,32.1,89
7137,12,0,32.1,65
19117,11,2,32.1,89
9064,10,3,32.1,59
12212,11,4,32.1,90
17636,7,3,32.1,117
14036,11,3,32.1,85
6566,12,5,32.1,147
18797,12,1,32.1,88
18873,10,6,32.1,72
18925,11,2,32.1,72
14644,11,5,32.1,85
14661,11,5,32.1,104
6020,10,1,32.1,80
13929,10,1,32.1,95
18813,11,3,32.1,98
18585,11,0,32.1,113
1430,12,1,32.1,91
19582,11,4,32.1,141
10964,9,2,32.1,103
14622,10,4,32.1,55
1645,11,9,32.1,81
8900,9,3,32.1,69
13402,12,0,32.1,69
12814,11,0,32.1,107
1037,10,2,32.1,101
4646,11,2,32.1,75
5038,7,5,32.1,65
16786,12,6,32.1,80
3189,11,0,32.1,81
14099,11,3,32.1,137
8753,11,3,32.1,82
15587,10,2,32.2,116
10180,12,1,32.2,110
9696,12,4,32.2,82
316,12,0,32.2,72
15717,12,4,32.2,181
8404,12,2,32.2,62
8373,11,16,32.2,76
8328,11,2,32.2,99
851,12,3,32.2,109
19507,11,1,32.2,100
11377,10,3,32.2,91
11411,11,1,32.2,126
1578,12,3,32.2,101
1603,11,4,32.2,79
13390,11,1,32.2,135
14271,12,5,32.2,89
1831,9,4,32.2,116
17629,12,0,32.2,138
5821,12,1,32.2,77
17834,9,4,32.2,104
4908,11,5,32.2,61
15049,12,1,32.2,80
18983,11,3,32.2,119
13121,12,6,32.2,107
4154,9,2,32.2,102
2900,10,1,32.2,107
12623,11,3,32.2,62
18753,11,0,32.2,88
3419,11,1,32.2,100
18705,11,6,32.2,127
18645,12,2,32.2,108
10517,12,5,32.3,124
9646,10,2,32.3,92
2332,10,3,32.3,80
19035,9,4,32.3,71
6126,11,6,32.3,89
5372,9,1,32.3,90
9613,10,4,32.3,77
2014,11,2,32.3,66
2018,12,4,32.3,98
15275,12,1,32.3,73
3399,12,11,32.3,93
18671,12,1,32.3,109
14190,11,4,32.3,84
8774,12,4,32.3,62
19725,12,0,32.3,199
17364,12,3,32.3,65
575,12,4,32.3,82
13014,12,1,32.3,95
14276,12,1,32.3,97
9030,11,1,32.3,85
3194,10,2,32.3,141
15840,11,1,32.3,152
17920,10,1,32.3,94
4910,10,1,32.3,90
13854,9,1,32.3,117
728,12,4,32.3,64
18408,12,6,32.3,83
19066,11,2,32.3,103
3890,11,2,32.3,109
16364,10,4,32.3,94
7845,12,1,32.3,95
10247,12,1,32.3,79
2755,11,1,32.3,139
3503,12,2,32.3,101
15197,12,2,32.3,97
13051,11,2,32.3,90
15347,10,2,32.3,139
12992,11,6,32.3,68
3304,11,5,32.3,124
12198,12,0,32.3,89
15588,11,2,32.3,109
16055,12,0,32.3,204
1049,12,0,32.3,124
2702,9,0,32.3,70
17296,11,6,32.3,115
15446,12,3,32.3,71
9091,12,1,32.4,108
736,12,4,32.4,135
7134,11,1,32.4,79
3158,11,5,32.4,83
12180,11,1,32.4,79
15341,10,4,32.4,166
11549,11,5,32.4,117
5235,10,1,32.4,106
2591,11,2,32.4,113
16947,11,6,32.4,77
14044,9,5,32.4,78
5504,12,7,32.4,120
17155,11,0,32.4,128
6753,11,1,32.4,90
12123,11,3,32.4,93
17703,11,4,32.4,92
2567,10,5,32.4,93
17683,11,1,32.4,142
18180,11,6,32.4,142
13034,11,3,32.4,76
11655,8,5,32.4,109
884,11,5,32.4,92
17612,12,0,32.4,108
9058,11,1,32.4,88
1562,10,1,32.4,78
6517,11,0,32.4,113
13765,10,2,32.4,105
14567,10,3,32.4,61
6146,10,2,32.4,92
15099,11,2,32.4,112
4298,11,2,32.4,95
10874,11,1,32.4,75
698,7,5,32.4,70
1671,10,3,32.4,74
6261,11,5,32.5,72
3466,11,1,32.5,142
6452,11,1,32.5,86
27,11,2,32.5,117
10071,11,2,32.5,88
14541,10,1,32.5,81
15253,10,2,32.5,97
15358,12,4,32.5,75
19961,12,1,32.5,123
6412,11,3,32.5,163
5877,8,3,32.5,68
18138,11,3,32.5,112
14767,11,2,32.5,55
3128,11,2,32.5,81
7178,12,3,32.5,72
10183,11,2,32.5,62
14187,11,5,32.5,80
8888,11,7,32.5,93
8810,11,1,32.5,100
3763,11,0,32.5,105
7040,11,7,32.5,126
18273,10,2,32.5,81
335,11,3,32.5,99
9420,11,6,32.5,124
4182,10,0,32.5,78
9380,12,1,32.5,79
5537,11,1,32.5,142
2000,10,1,32.5,92
9671,11,1,32.5,109
5558,12,3,32.5,107
14852,11,3,32.5,87
2255,11,1,32.5,110
6268,11,0,32.5,77
2434,11,3,32.5,82
4511,11,1,32.5,108
9098,11,2,32.5,139
1732,12,1,32.5,119
15058,10,2,32.5,71
10846,10,1,32.5,133
17048,9,1,32.6,89
16748,11,1,32.6,178
2737,10,1,32.6,99
10589,11,3,32.6,81
16892,11,6,32.6,76
4302,11,3,32.6,110
4984,11,6,32.6,83
12960,11,2,32.6,91
13432,12,1,32.6,82
16446,11,1,32.6,151
12446,11,3,32.6,68
11842,11,6,32.6,111
9997,12,1,32.6,114
8183,11,0,32.6,141
14952,11,4,32.6,87
11166,10,2,32.6,79
10942,12,3,32.6,115
11398,11,2,32.6,89
15242,11,2,32.6,96
9344,12,4,32.6,80
2791,11,0,32.6,121
11103,11,1,32.6,58
3077,10,7,32.6,97
12923,11,1,32.6,63
307,7,2,32.6,78
11288,12,0,32.6,71
19099,10,4,32.6,69
3523,10,8,32.6,96
8535,12,0,32.6,96
19841,11,3,32.6,106
13211,11,0,32.7,140
7099,11,6,32.7,64
11482,11,9,32.7,100
15942,12,1,32.7,115
3130,9,1,32.7,87
15344,11,2,32.7,106
136,10,1,32.7,78
15090,11,2,32.7,139
3546,11,3,32.7,155
18480,11,10,32.7,59
10238,10,9,32.7,153
6302,11,6,32.7,83
18438,11,1,32.7,102
17273,12,3,32.7,93
17262,11,3,32.7,92
4004,11,2,32.7,69
19598,11,8,32.8,126
12455,9,1,32.8,121
11827,10,0,32.8,103
8440,11,10,32.8,98
18787,11,4,32.8,89
3509,10,1,32.8,74
5136,10,0,32.8,100
16854,11,0,32.8,97
16253,11,1,32.8,89
1631,11,1,32.8,135
17493,11,5,32.8,103
7767,12,0,32.8,115
14035,9,3,32.8,107
9114,11,0,32.8,89
18116,10,1,32.8,71
3001,11,4,32.8,101
16907,11,0,32.8,89
13646,12,1,32.8,146
14226,11,2,32.8,103
8783,11,4,32.8,73
15594,11,2,32.8,92
6000,10,3,32.8,87
14154,11,11,32.8,107
18144,11,0,32.8,102
7498,11,4,32.8,89
4968,9,1,32.8,112
15210,11,11,32.8,54
17561,10,3,32.9,74
10950,10,3,32.9,71
6960,10,10,32.9,78
2840,11,0,32.9,92
11782,9,2,32.9,124
16668,11,1,32.9,76
1590,11,3,32.9,159
10823,10,7,32.9,117
3658,9,2,32.9,87
8173,8,2,32.9,69
6054,10,3,32.9,71
2945,9,9,32.9,81
8978,9,2,32.9,82
5839,10,1,32.9,82
2443,11,2,32.9,79
15489,10,2,32.9,86
7838,9,3,32.9,101
457,11,4,32.9,65
11840,10,1,32.9,72
5546,10,6,32.9,112
9411,11,1,32.9,97
265,10,1,32.9,84
15892,10,18,32.9,57
3992,11,0,32.9,81
12173,11,1,32.9,123
3320,11,3,32.9,106
162,11,0,32.9,86
2460,5,1,33,90
5050,10,4,33,68
8035,11,1,33,91
12834,11,4,33,66
734,11,0,33,144
16537,11,1,33,101
458,10,0,33,65
12886,7,0,33,76
5276,9,3,33,101
19901,10,4,33,118
6271,11,0,33,103
8464,11,1,33,97
3115,9,2,33,93
124,11,3,33,106
7226,11,1,33,69
19712,11,2,33,108
8327,10,11,33,77
15705,11,1,33,107
19819,8,3,33,84
16931,11,4,33,116
16323,9,0,33,124
13644,10,1,33,90
9082,9,7,33,110
5791,9,0,33,128
4666,11,4,33,110
2280,10,4,33.1,108
4585,8,5,33.1,104
11982,9,2,33.1,73
15868,11,8,33.1,76
1986,11,12,33.1,64
1826,11,3,33.1,76
17291,10,0,33.1,84
17227,9,1,33.1,109
7131,11,0,33.1,177
14263,9,3,33.1,69
7238,10,5,33.1,60
7291,11,5,33.1,82
1196,10,7,33.1,62
3945,10,3,33.1,84
12543,10,2,33.1,108
11053,11,5,33.1,133
782,11,3,33.1,119
10988,10,0,33.1,113
12592,11,4,33.1,136
16594,10,1,33.1,145
10719,7,7,33.1,63
9090,11,8,33.1,80
3449,11,0,33.1,123
261,11,0,33.1,91
9697,10,6,33.1,104
3255,9,3,33.1,66
12784,11,0,33.1,80
14160,11,4,33.2,74
9916,10,1,33.2,85
5970,11,2,33.2,60
19842,11,2,33.2,117
6321,11,7,33.2,66
14912,11,6,33.2,75
9154,11,0,33.2,145
3007,10,1,33.2,77
4460,10,1,33.2,93
1907,11,8,33.2,81
12930,10,1,33.2,100
12795,11,5,33.2,102
9886,10,3,33.2,77
15459,11,0,33.2,133
14106,11,7,33.2,91
3293,11,0,33.2,83
1717,10,1,33.2,143
17550,11,3,33.2,134
14191,11,1,33.2,114
181,10,6,33.2,69
13857,11,4,33.2,80
6809,11,0,33.2,101
18661,11,2,33.2,158
9664,11,5,33.2,114
13570,11,13,33.2,111
14172,11,1,33.2,65
11996,11,6,33.2,91
11022,10,3,33.3,97
16768,11,1,33.3,155
7999,11,3,33.3,94
17854,7,7,33.3,122
5221,9,9,33.3,86
281,11,4,33.3,109
9478,10,4,33.3,86
10476,9,1,33.3,125
15153,10,1,33.3,87
9177,10,0,33.3,120
17005,10,1,33.3,146
17605,9,16,33.3,88
10689,10,0,33.3,87
1795,11,1,33.3,138
19502,11,3,33.3,119
593,11,0,33.3,106
13117,11,2,33.3,107
8571,10,11,33.3,78
18798,10,1,33.3,110
743,9,10,33.3,89
14987,11,3,33.3,89
3783,11,4,33.3,91
7722,11,4,33.3,116
19317,11,8,33.3,142
13350,11,1,33.4,141
8651,11,1,33.4,77
16634,9,4,33.4,70
5195,11,2,33.4,69
1582,10,3,33.4,65
11757,10,1,33.4,111
5784,11,0,33.4,91
12160,11,2,33.4,110
15035,11,1,33.4,76
10156,11,0,33.4,83
346,11,3,33.4,149
2075,10,1,33.4,115
17858,10,13,33.4,78
13057,11,2,33.4,131
18348,10,11,33.4,98
8130,10,4,33.4,126
14092,11,7,33.4,72
2383,10,3,33.4,91
9823,10,1,33.4,89
17097,10,6,33.5,86
15338,11,2,33.5,77
17222,10,1,33.5,121
1004,10,0,33.5,81
14462,10,0,33.5,87
19330,11,1,33.5,109
7950,11,1,33.5,78
19325,11,2,33.5,97
11063,11,2,33.5,98
8301,10,4,33.5,81
11700,10,2,33.5,152
12337,10,4,33.5,117
8764,11,1,33.5,105
537,11,2,33.5,74
4507,10,3,33.5,93
9166,10,7,33.5,98
15076,11,3,33.5,123
18573,11,2,33.5,110
13219,10,6,33.5,81
19895,10,0,33.5,112
12865,11,1,33.5,81
9744,11,0,33.5,63
14090,11,1,33.5,86
16052,10,6,33.5,79
146,11,7,33.5,155
4959,11,6,33.5,66
4903,11,3,33.5,67
7105,11,7,33.5,102
11452,11,1,33.5,90
17107,10,8,33.5,92
2636,11,1,33.5,61
10002,11,11,33.6,79
10087,10,8,33.6,120
19282,11,8,33.6,66
2450,10,8,33.6,85
7970,10,1,33.6,152
13421,9,16,33.6,78
7425,11,0,33.6,175
6109,10,1,33.6,73
13621,11,15,33.6,87
12022,11,0,33.6,127
18646,11,2,33.6,130
18246,9,1,33.6,107
14461,8,4,33.6,121
13427,11,0,33.6,93
18930,11,11,33.6,61
9902,9,4,33.6,78
6356,11,2,33.6,226
8588,11,5,33.6,87
12159,9,0,33.6,81
18191,11,4,33.6,129
1209,10,3,33.6,96
4242,10,1,33.6,78
7765,10,1,33.6,83
19516,10,1,33.6,101
17486,11,1,33.6,75
18428,10,7,33.6,77
14038,11,4,33.6,122
9483,10,2,33.6,87
2543,10,3,33.6,94
13210,9,8,33.6,96
2002,10,7,33.7,85
1464,11,0,33.7,97
4187,6,8,33.7,62
6852,10,1,33.7,107
16248,11,4,33.7,86
13446,11,2,33.7,79
16488,10,1,33.7,83
16483,10,2,33.7,106
14057,10,3,33.7,79
1594,11,1,33.7,90
15000,11,7,33.7,113
5797,9,1,33.7,105
10953,9,9,33.7,102
7553,6,4,33.7,94
5903,11,1,33.7,123
18942,9,2,33.7,88
16636,11,5,33.7,67
11089,10,2,33.7,102
19464,10,0,33.7,96
1914,11,1,33.7,77
11335,10,0,33.7,125
3736,11,1,33.7,92
10305,11,5,33.7,73
557,9,7,33.7,94
3446,10,1,33.7,86
17205,11,0,33.7,74
3977,11,0,33.7,114
15398,10,12,33.7,76
3697,10,4,33.8,83
11574,11,7,33.8,81
3224,11,4,33.8,120
1107,10,4,33.8,117
1225,11,3,33.8,131
7370,11,1,33.8,123
12154,10,7,33.8,122
664,11,2,33.8,112
9213,11,4,33.8,68
7266,11,2,33.8,81
15567,11,8,33.8,68
14067,8,4,33.8,73
4992,8,2,33.8,84
3929,11,2,33.8,85
2330,8,4,33.8,81
1812,9,3,33.9,123
10067,11,1,33.9,99
18418,11,4,33.9,130
11914,7,2,33.9,68
11151,10,8,33.9,68
3899,9,6,33.9,78
12581,9,7,33.9,85
2317,11,2,33.9,106
13481,10,13,33.9,105
6361,10,12,33.9,66
6208,11,0,33.9,115
14526,10,1,33.9,86
10227,10,2,33.9,96
15114,10,8,33.9,102
6713,10,2,33.9,114
7256,10,1,33.9,67
12318,8,0,33.9,62
4081,10,3,33.9,87
13893,10,1,33.9,129
8950,10,5,33.9,90
4616,11,0,33.9,125
489,11,4,33.9,112
9034,10,1,33.9,64
5927,11,5,33.9,97
19780,11,2,33.9,112
258,11,0,33.9,116
15909,9,2,33.9,165
12001,9,1,33.9,141
14770,11,2,33.9,148
10578,8,2,33.9,86
7441,9,3,33.9,174
17341,11,1,34,109
12971,9,1,34,117
19883,9,2,34,125
8121,11,3,34,132
4579,11,1,34,98
5574,11,0,34,173
14705,10,10,34,72
10246,10,2,34,77
17573,11,1,34,87
4215,11,1,34,75
17549,11,2,34,132
19983,10,0,34,115
13980,10,0,34,108
18043,11,2,34,104
5715,10,1,34,153
15576,8,2,34,81
10054,10,9,34,108
14438,11,0,34,130
6405,8,4,34,83
1489,9,1,34,101
1548,11,1,34,94
3196,11,1,34,133
14990,11,1,34.1,99
5004,10,1,34.1,92
4134,11,1,34.1,120
15915,7,9,34.1,78
6275,11,0,34.1,109
10028,10,1,34.1,83
1543,11,6,34.1,130
17705,11,3,34.1,111
19293,10,3,34.1,82
4703,11,1,34.1,118
2629,10,2,34.1,106
19387,11,4,34.1,111
16646,10,6,34.1,73
18436,11,3,34.1,88
17825,11,0,34.1,87
2050,11,1,34.1,138
18139,7,2,34.1,96
5667,11,0,34.1,112
19845,10,2,34.1,183
7192,11,0,34.1,125
2796,10,4,34.1,137
13561,9,3,34.1,119
17531,11,1,34.1,106
16528,10,0,34.1,103
13059,10,2,34.2,77
17327,11,7,34.2,99
18785,10,6,34.2,99
2673,9,9,34.2,83
632,9,1,34.2,89
19720,10,9,34.2,82
6007,11,0,34.2,104
15650,10,1,34.2,100
16961,10,5,34.2,82
10617,10,5,34.2,95
2977,11,0,34.2,90
17661,9,3,34.2,96
19814,10,0,34.2,102
5628,11,1,34.2,157
17724,11,6,34.2,76
3424,10,4,34.2,105
19120,10,4,34.2,67
1286,10,2,34.2,78
4957,11,2,34.2,148
2342,11,4,34.2,118
4180,9,5,34.2,67
4078,11,5,34.2,123
3261,11,5,34.2,116
17082,9,0,34.2,122
13700,10,0,34.2,130
12646,9,2,34.3,111
2236,10,0,34.3,88
2345,10,2,34.3,80
10684,11,1,34.3,92
1224,9,2,34.3,128
9748,9,2,34.3,73
7094,9,2,34.3,119
13238,10,10,34.3,88
11137,9,9,34.3,92
17241,9,2,34.3,66
6499,9,2,34.3,67
4939,9,7,34.3,81
51,10,1,34.3,126
4247,11,1,34.3,79
17993,10,7,34.3,86
8371,11,3,34.3,120
19299,9,8,34.3,119
17087,11,12,34.3,72
85,11,1,34.3,115
630,10,2,34.3,86
18769,10,5,34.3,115
15741,11,5,34.3,100
4577,10,1,34.4,116
866,9,1,34.4,108
5387,11,1,34.4,137
431,8,1,34.4,82
14362,10,1,34.4,105
9037,11,12,34.4,120
